XCoord,YCoord,OBJECTID,XCOORD,YCOORD,ID,ID2,X,Y,WHITE,HISP,BLWPOV,MEDINC,UPTOHIGH,INS,MEDICARE,MEDICAID,URBAN1,URBAN2,BORDER2,DISTANCE1,DISTANCE2,DISTANCE
1737258.25200000,7629600.91700000,944,1737258.252000,7629600.917000,1500000US484391107014,484391000000.000000,1737258.252000,7629600.917000,0.702403,0.176525,0.240535,4.533073,0.619718,0.637708,0.069316,0.073013,1,1,0,11104.655014,11104.655014,11104.655014
1738215.12400000,7629615.71500000,945,1738215.124000,7629615.715000,1500000US484391107016,484391000000.000000,1738215.124000,7629615.715000,0.797434,0.375422,0.366000,4.490745,0.522581,0.620314,0.103613,0.283572,1,1,0,10180.073164,10180.073164,10180.073164
1743165.31400000,7629744.36800000,946,1743165.314000,7629744.368000,1500000US484391007004,484391000000.000000,1743165.314000,7629744.368000,0.964557,0.151899,0.253333,4.419129,0.590406,0.750000,0.041667,0.128205,1,1,0,5599.531420,5599.531420,5599.531420
1744214.08100000,7630021.44400000,947,1744214.081000,7630021.444000,1500000US484391007003,484391000000.000000,1744214.081000,7630021.444000,0.917255,0.488396,0.207120,4.516866,0.532164,0.627649,0.008073,0.342079,1,1,0,4875.671127,4875.671127,4875.671127
1743621.81600000,7630208.64300000,948,1743621.816000,7630208.643000,1500000US484391105006,484391000000.000000,1743621.816000,7630208.643000,0.855865,0.482107,0.050167,4.934357,0.426705,0.720676,0.075547,0.017893,1,1,0,5462.190429,5462.190429,5462.190429
1742907.27900000,7630330.73600000,949,1742907.279000,7630330.736000,1500000US484391105007,484391000000.000000,1742907.279000,7630330.736000,0.819048,0.441667,0.048443,4.779957,0.394273,0.847619,0.063095,0.000000,1,1,0,6122.160707,6122.160707,6122.160707
1736526.26500000,7630437.12500000,950,1736526.265000,7630437.125000,1500000US484391107012,484391000000.000000,1736526.265000,7630437.125000,0.881159,0.356522,0.188000,4.723103,0.508734,0.849275,0.042029,0.197101,1,1,0,12027.911148,12027.911148,12027.911148
1737506.78400000,7630573.33700000,951,1737506.784000,7630573.337000,1500000US484391107013,484391000000.000000,1737506.784000,7630573.337000,0.852730,0.181753,0.289062,4.701896,0.290416,0.760057,0.037356,0.168822,1,1,0,11133.842897,11133.842897,11133.842897
1741914.58700000,7630637.22600000,952,1741914.587000,7630637.226000,1500000US484391006021,484391000000.000000,1741914.587000,7630637.226000,0.884778,0.568710,0.172414,4.654552,0.422188,0.675476,0.023256,0.156448,1,1,0,7128.590741,7128.590741,7128.590741
1742561.84000000,7630824.00100000,953,1742561.840000,7630824.001000,1500000US484391105004,484391000000.000000,1742561.840000,7630824.001000,0.911733,0.469322,0.119289,4.524084,0.531546,0.712594,0.072121,0.080732,1,1,0,6683.192635,6683.192635,6683.192635
1736481.73700000,7631208.23500000,954,1736481.737000,7631208.235000,1500000US484391107011,484391000000.000000,1736481.737000,7631208.235000,0.938346,0.186466,0.039604,4.508786,0.551167,0.759398,0.069173,0.129323,1,1,0,12310.868411,12310.868411,12310.868411
1739815.72800000,7631822.95300000,955,1739815.728000,7631822.953000,1500000US484391006022,484391000000.000000,1739815.728000,7631822.953000,0.628000,0.338909,0.142857,4.780728,0.391096,0.630137,0.049526,0.040042,1,1,0,9538.957610,9538.957610,9538.957610
1738818.46900000,7634219.90600000,956,1738818.469000,7634219.906000,1500000US484391104013,484391000000.000000,1738818.469000,7634219.906000,0.864394,0.282814,0.031088,4.651094,0.473242,0.802756,0.041334,0.163162,1,1,0,11712.315169,11712.315169,11712.315169
1763623.17400000,7635581.00400000,957,1763623.174000,7635581.004000,1500000US484391134084,484391000000.000000,1763623.174000,7635581.004000,0.695024,0.360353,0.000000,4.708174,0.524000,0.776886,0.051364,0.158106,1,1,0,3699.005963,3699.005963,3459.240344
1764390.35500000,7635895.37100000,958,1764390.355000,7635895.371000,1500000US484391134085,484391000000.000000,1764390.355000,7635895.371000,0.881143,0.317143,0.152756,4.519487,0.646734,0.693143,0.079429,0.092000,1,1,0,4227.066724,4227.066724,3454.805850
1765241.01500000,7636567.98200000,959,1765241.015000,7636567.982000,1500000US484391134072,484391000000.000000,1765241.015000,7636567.982000,0.638129,0.758164,0.326496,4.496141,0.756120,0.465137,0.023831,0.307590,1,1,0,3825.600816,3825.600816,3446.608280
1763333.09100000,7636600.55200000,960,1763333.091000,7636600.552000,1500000US484391134083,484391000000.000000,1763333.091000,7636600.552000,0.982128,0.028936,0.000000,4.733438,0.516509,0.807660,0.017872,0.015319,1,1,0,2983.840141,2983.840141,2399.373653
1764064.66400000,7636663.57300000,961,1764064.664000,7636663.573000,1500000US484391134082,484391000000.000000,1764064.664000,7636663.573000,0.844322,0.340659,0.219388,4.597092,0.372781,0.653846,0.058608,0.164835,1,1,0,3665.351373,3665.351373,2626.215358
1764734.18500000,7636670.33000000,962,1764734.185000,7636670.330000,1500000US484391134081,484391000000.000000,1764734.185000,7636670.330000,0.783175,0.255924,0.038235,4.522040,0.332756,0.913507,0.073460,0.045024,1,1,0,4245.599381,4245.599381,3018.600866
1764516.03400000,7637299.85500000,963,1764516.034000,7637299.855000,1500000US484391134045,484391000000.000000,1764516.034000,7637299.855000,0.766001,0.456297,0.132530,4.506397,0.508161,0.525969,0.053402,0.143380,1,1,0,4007.717004,4007.717004,2417.544819
1765542.65300000,7637338.55900000,964,1765542.653000,7637338.559000,1500000US484391136074,484391000000.000000,1765542.653000,7637338.559000,0.756874,0.144718,0.020134,4.780411,0.327083,0.914616,0.023155,0.014472,1,1,0,3259.836528,3259.836528,3233.717718
1763574.73600000,7637560.69900000,965,1763574.736000,7637560.699000,1500000US484391134043,484391000000.000000,1763574.736000,7637560.699000,0.964438,0.000000,0.000000,4.956999,0.146825,0.854908,0.079659,0.113798,1,1,0,3055.872812,3055.872812,1605.146533
1763143.28000000,7637584.41500000,966,1763143.280000,7637584.415000,1500000US484391134042,484391000000.000000,1763143.280000,7637584.415000,0.784828,0.013793,0.194079,4.791284,0.355769,0.913103,0.040000,0.085517,1,1,0,2624.262293,2624.262293,1401.189429
1765095.45400000,7637865.31100000,967,1765095.454000,7637865.311000,1500000US484391136072,484391000000.000000,1765095.454000,7637865.311000,0.832937,0.232779,0.058319,4.706880,0.236571,0.681710,0.024545,0.136975,1,1,0,3593.471630,3593.471630,2597.121203
1764239.05400000,7637876.08900000,968,1764239.054000,7637876.089000,1500000US484391134044,484391000000.000000,1764239.054000,7637876.089000,0.876209,0.170213,0.039746,4.877786,0.432649,0.925854,0.038685,0.046422,1,1,0,3730.801417,3730.801417,1841.605666
1762438.57700000,7638027.18800000,969,1762438.577000,7638027.188000,1500000US484391134032,484391000000.000000,1762438.577000,7638027.188000,0.819968,0.171535,0.123641,4.773786,0.349099,0.820117,0.047898,0.082491,1,1,0,1968.103977,1968.103977,937.788191
1765638.74400000,7638060.65600000,970,1765638.744000,7638060.656000,1500000US484391136073,484391000000.000000,1765638.744000,7638060.656000,0.947103,0.114190,0.075893,4.781159,0.352526,0.714526,0.104954,0.048699,1,1,0,3034.427200,3034.427200,3034.427200
1763855.38400000,7638523.00300000,971,1763855.384000,7638523.003000,1500000US484391134041,484391000000.000000,1763855.384000,7638523.003000,0.989583,0.169792,0.162621,4.740363,0.372093,0.656250,0.048958,0.043750,1,1,0,3463.626339,3463.626339,1200.696122
1765367.93500000,7638628.40300000,972,1765367.935000,7638628.403000,1500000US484391136071,484391000000.000000,1765367.935000,7638628.403000,0.615137,0.290660,0.294007,4.544068,0.483051,0.691626,0.039452,0.278583,1,1,0,3316.926352,3316.926352,2661.510998
1761840.56600000,7638920.48100000,973,1761840.566000,7638920.481000,1500000US484391132203,484391000000.000000,1761840.566000,7638920.481000,0.600316,0.496051,0.185583,4.452415,0.445185,0.459716,0.012638,0.120379,1,1,0,1873.351254,1873.351254,881.984723
1764179.68600000,7639064.00700000,974,1764179.686000,7639064.007000,1500000US484391136135,484391000000.000000,1764179.686000,7639064.007000,0.987552,0.000000,0.070122,4.952003,0.133634,0.952282,0.053942,0.058091,1,1,0,3945.266361,3945.266361,1464.141268
1763062.02700000,7639118.71100000,975,1763062.027000,7639118.711000,1500000US484391136133,484391000000.000000,1763062.027000,7639118.711000,0.810780,0.049312,0.105556,4.815000,0.235016,0.847458,0.027845,0.014528,1,1,0,2965.724970,2965.724970,392.880016
1765001.25200000,7639575.73200000,976,1765001.252000,7639575.732000,1500000US484391136131,484391000000.000000,1765001.252000,7639575.732000,1.000000,0.178731,0.000000,4.951973,0.238153,0.866845,0.007149,0.011618,1,1,0,3889.230834,3889.230834,2370.911865
1764189.18000000,7639583.65000000,977,1764189.180000,7639583.650000,1500000US484391136134,484391000000.000000,1764189.180000,7639583.650000,0.970021,0.066381,0.000000,4.945306,0.197727,0.976445,0.119914,0.027837,1,1,0,4175.387160,4175.387160,1609.402580
1765641.89800000,7639601.67600000,978,1765641.898000,7639601.676000,1500000US484391136293,484391000000.000000,1765641.898000,7639601.676000,0.946554,0.150492,0.000000,4.958803,0.127443,0.964135,0.040788,0.000000,1,1,0,3302.958749,3302.958749,2997.662557
1763052.87000000,7639859.36800000,979,1763052.870000,7639859.368000,1500000US484391136132,484391000000.000000,1763052.870000,7639859.368000,0.920000,0.012308,0.022222,4.693797,0.175000,0.936923,0.092308,0.000000,1,1,0,3399.721041,3399.721041,994.858943
1761408.90000000,7639876.57400000,980,1761408.900000,7639876.574000,1500000US484391132212,484391000000.000000,1761408.900000,7639876.574000,0.952756,0.191929,0.038050,4.795331,0.150497,0.907794,0.029037,0.081508,1,1,0,2451.107039,2451.107039,1624.469233
1760346.99600000,7648745.64900000,981,1760346.996000,7648745.649000,1500000US484391139123,484391000000.000000,1760346.996000,7648745.649000,0.848076,0.065767,0.036415,5.161784,0.062585,0.970132,0.010052,0.010913,1,1,0,7936.945450,7936.945450,7782.471180
1761888.76300000,7649709.78900000,982,1761888.763000,7649709.789000,1500000US484391139122,484391000000.000000,1761888.763000,7649709.789000,0.940299,0.092797,0.051471,4.944483,0.092321,0.969500,0.030500,0.000000,1,1,0,6280.533796,6280.533796,6280.533796
1760338.82800000,7650191.25100000,983,1760338.828000,7650191.251000,1500000US484391139121,484391000000.000000,1760338.828000,7650191.251000,0.939275,0.014691,0.000000,5.114584,0.141447,0.702275,0.027695,0.000000,1,1,0,7811.725939,7811.725939,7811.725939
1763416.43200000,7650827.34700000,984,1763416.432000,7650827.347000,1500000US484391139064,484391000000.000000,1763416.432000,7650827.347000,0.807829,0.112989,0.000000,5.274086,0.117557,0.962633,0.019128,0.003559,1,1,0,4776.213098,4776.213098,4776.213098
1761207.28000000,7651370.88900000,985,1761207.280000,7651370.889000,1500000US484391139103,484391000000.000000,1761207.280000,7651370.889000,0.938097,0.041875,0.103261,5.019461,0.109179,0.955849,0.038234,0.004096,1,1,0,7042.200339,7042.200339,7042.200339
1765101.45600000,7652227.02400000,986,1765101.456000,7652227.024000,1500000US484391139061,484391000000.000000,1765101.456000,7652227.024000,0.904908,0.056237,0.000000,5.181232,0.150866,0.984151,0.025051,0.000000,1,1,0,3664.361601,3664.361601,3664.361601
1757860.84900000,7652292.85000000,987,1757860.849000,7652292.850000,1500000US484391139101,484391000000.000000,1757860.849000,7652292.850000,0.937661,0.050747,0.056809,5.153928,0.112450,0.990984,0.020350,0.000000,1,1,0,7059.244610,7059.244610,7059.244610
1763585.85500000,7652368.54000000,988,1763585.855000,7652368.540000,1500000US484391139063,484391000000.000000,1763585.855000,7652368.540000,0.840630,0.119965,0.000000,5.363495,0.073066,0.987741,0.000000,0.000000,1,1,0,5055.914960,5055.914960,5055.914960
1761819.47500000,7653751.28300000,989,1761819.475000,7653751.283000,1500000US484391139104,484391000000.000000,1761819.475000,7653751.283000,0.904996,0.011963,0.009009,5.279840,0.069143,0.985222,0.003519,0.001407,0,1,0,7261.694272,7261.694272,7261.694272
1759389.88300000,7653836.11100000,990,1759389.883000,7653836.111000,1500000US484391139102,484391000000.000000,1759389.883000,7653836.111000,0.878565,0.000000,0.027228,4.903887,0.329412,0.829807,0.047838,0.000000,1,1,0,6337.951095,6337.951095,6337.951095
1767780.75500000,7654661.32300000,991,1767780.755000,7654661.323000,1500000US484391139073,484391000000.000000,1767780.755000,7654661.323000,0.907444,0.029145,0.000000,5.175877,0.099127,0.945648,0.006696,0.000394,1,1,0,4481.956745,4481.956745,4481.956745
1763324.37000000,7656110.21500000,992,1763324.370000,7656110.215000,1500000US481210203052,481210000000.000000,1763324.370000,7656110.215000,0.950046,0.027752,0.055556,5.092784,0.076613,0.938020,0.056892,0.018039,1,1,0,7634.525343,7634.525343,7634.525343
1759732.75100000,7656134.19700000,993,1759732.751000,7656134.197000,1500000US481210203061,481210000000.000000,1759732.751000,7656134.197000,0.759423,0.094627,0.000000,4.769429,0.331528,0.877306,0.039294,0.000000,0,1,0,4916.499790,4916.499790,4916.499790
1762035.53900000,7656210.66500000,994,1762035.539000,7656210.665000,1500000US481210203051,481210000000.000000,1762035.539000,7656210.665000,1.000000,0.054886,0.000000,5.080875,0.161002,1.000000,0.103079,0.000000,1,1,0,6879.468949,6879.468949,6879.468949
1766192.43100000,7656813.29400000,995,1766192.431000,7656813.294000,1500000US481210203054,481210000000.000000,1766192.431000,7656813.294000,0.861123,0.039863,0.038760,5.075686,0.116719,0.977282,0.010287,0.004715,0,1,0,6902.225541,6902.225541,6902.225541
1755562.14700000,7657066.80400000,996,1755562.147000,7657066.804000,1500000US481210203062,481210000000.000000,1755562.147000,7657066.804000,0.854365,0.115326,0.032038,4.814674,0.135085,0.852459,0.017156,0.027831,1,1,0,1975.999481,1975.999481,1975.999481
1761362.16500000,7657531.42100000,997,1761362.165000,7657531.421000,1500000US481210203073,481210000000.000000,1761362.165000,7657531.421000,0.925577,0.081237,0.037129,5.096535,0.074288,0.963312,0.007600,0.000000,0,1,0,5798.356191,5798.356191,5798.356191
1766824.81600000,7659978.17600000,998,1766824.816000,7659978.176000,1500000US481210203053,481210000000.000000,1766824.816000,7659978.176000,0.957066,0.067979,0.000000,5.197281,0.083542,0.991055,0.045319,0.014311,1,1,0,6749.171352,6749.171352,5773.614762
1759075.15900000,7660382.12400000,999,1759075.159000,7660382.124000,1500000US481210203072,481210000000.000000,1759075.159000,7660382.124000,0.880238,0.152095,0.037037,4.805236,0.172328,0.927574,0.026125,0.055096,0,1,0,3577.847391,3577.847391,3577.847391
1764453.09000000,7660497.65300000,1000,1764453.090000,7660497.653000,1500000US481210203071,481210000000.000000,1764453.090000,7660497.653000,0.964138,0.056552,0.000000,5.037016,0.413163,0.853198,0.170058,0.002907,0,1,0,8814.144330,8814.144330,8090.289235
1763009.03400000,7664939.91300000,1001,1763009.034000,7664939.913000,1500000US481210203032,481210000000.000000,1763009.034000,7664939.913000,0.960434,0.188260,0.094354,4.928652,0.301176,0.909232,0.026118,0.088958,0,1,0,9349.929180,9349.929180,9349.929180
1752672.33400000,7665720.99100000,1002,1752672.334000,7665720.991000,1500000US481210203093,481210000000.000000,1752672.334000,7665720.991000,0.964929,0.109479,0.122159,4.900252,0.336461,0.840260,0.010516,0.019029,1,1,0,7367.236020,7367.236020,7367.236020
1792375.89600000,7640617.01600000,1003,1792375.896000,7640617.016000,1500000US481130004063,481130000000.000000,1792375.896000,7640617.016000,0.493440,0.931584,0.182741,4.541230,0.732037,0.629335,0.015933,0.343018,1,1,0,977.690327,977.690327,977.690327
1792003.76200000,7641330.57400000,1004,1792003.762000,7641330.574000,1500000US481130072015,481130000000.000000,1792003.762000,7641330.574000,0.433414,0.768362,0.160265,4.428345,0.831480,0.443503,0.000000,0.299839,1,1,0,1769.643422,1769.643422,1769.643422
1791579.35500000,7641439.25400000,1005,1791579.355000,7641439.254000,1500000US481130072014,481130000000.000000,1791579.355000,7641439.254000,0.245783,0.889960,0.305882,4.492215,0.830303,0.441767,0.000000,0.324498,1,1,0,2048.887079,2048.887079,2048.887079
1794997.60300000,7641528.91200000,1006,1794997.603000,7641528.912000,1500000US481130073021,481130000000.000000,1794997.603000,7641528.912000,0.736702,0.361702,0.136792,5.022127,0.320562,0.797872,0.008865,0.159574,1,1,0,3029.235137,3029.235137,3029.235137
1795740.34700000,7641680.97600000,1007,1795740.347000,7641680.976000,1500000US481130073023,481130000000.000000,1795740.347000,7641680.976000,1.000000,0.048515,0.059735,5.225121,0.106299,0.937624,0.060396,0.000000,1,1,0,3723.850491,3723.850491,3675.471965
1792393.58400000,7641715.33100000,1008,1792393.584000,7641715.331000,1500000US481130072012,481130000000.000000,1792393.584000,7641715.331000,0.465909,0.973262,0.378378,4.488452,0.819036,0.536096,0.010695,0.255348,1,1,0,2059.257448,2059.257448,2059.257448
1791921.01000000,7641815.17300000,1009,1791921.010000,7641815.173000,1500000US481130072013,481130000000.000000,1791921.010000,7641815.173000,0.654173,0.692362,0.056511,4.578685,0.815155,0.335219,0.000000,0.145686,1,1,0,2255.082159,2255.082159,2255.082159
1792850.10300000,7641816.81100000,1010,1792850.103000,7641816.811000,1500000US481130072023,481130000000.000000,1792850.103000,7641816.811000,0.372125,0.726132,0.397380,4.458638,0.909420,0.356098,0.000000,0.298258,1,1,0,2163.149477,2163.149477,2163.149477
1792671.53700000,7641966.64200000,1011,1792671.537000,7641966.642000,1500000US481130072022,481130000000.000000,1792671.537000,7641966.642000,0.605861,0.723684,0.345238,4.338616,0.965051,0.358852,0.000000,0.205742,1,1,0,2300.261585,2300.261585,2300.261585
1793207.59300000,7642008.30500000,1012,1793207.593000,7642008.305000,1500000US481130072025,481130000000.000000,1793207.593000,7642008.305000,0.351425,0.888706,0.206843,4.501155,0.853000,0.320724,0.000000,0.219846,1,1,0,2416.626334,2416.626334,2416.626334
